t,x,y
6.053333E1,-1.691828E0,6.754368E-2
6.056667E1,-1.677593E0,6.889866E-2
6.060000E1,-1.679306E0,7.810989E-2
6.063333E1,-1.680929E0,9.301207E-2
6.066667E1,-1.682508E0,1.018741E-1
6.070000E1,-1.678446E0,1.064170E-1
6.073333E1,-1.681120E0,1.111458E-1
6.076667E1,-1.686319E0,1.249570E-1
6.080000E1,-1.685436E0,1.262032E-1
6.083333E1,-1.687354E0,1.242903E-1
6.086667E1,-1.688139E0,1.285613E-1
6.090000E1,-1.688364E0,1.424740E-1
6.093333E1,-1.681775E0,1.526980E-1
6.096667E1,-1.679073E0,1.587251E-1
6.100000E1,-1.680803E0,1.565491E-1
6.103333E1,-1.754240E0,1.484545E-1
6.106667E1,-1.751349E0,1.669439E-1
6.110000E1,-1.744946E0,1.862067E-1
6.113333E1,-1.736962E0,2.094342E-1
6.116667E1,-1.736476E0,2.235237E-1
6.120000E1,-1.744890E0,2.380301E-1
6.123333E1,-1.743309E0,2.548812E-1
6.126667E1,-1.733464E0,2.771374E-1
6.130000E1,-1.721543E0,2.962715E-1
6.133333E1,-1.707749E0,3.163076E-1
6.136667E1,-1.704713E0,3.409647E-1
6.140000E1,-1.702640E0,3.589155E-1
6.143333E1,-1.744980E0,3.342069E-1
6.146667E1,-1.740341E0,3.528722E-1
6.150000E1,-1.732827E0,3.841806E-1
6.153333E1,-1.733196E0,4.178502E-1
6.156667E1,-1.736230E0,4.476650E-1
6.160000E1,-1.735880E0,4.482854E-1
6.163333E1,-1.729765E0,4.718861E-1
6.166667E1,-1.711690E0,4.857593E-1
6.170000E1,-1.699163E0,4.993571E-1
6.173333E1,-1.693087E0,5.085399E-1
6.176667E1,-1.690896E0,5.068545E-1
6.180000E1,-1.689150E0,5.063134E-1
6.183333E1,-1.687831E0,5.045345E-1
6.186667E1,-1.680432E0,4.877771E-1
6.190000E1,-1.677363E0,4.865681E-1
6.193333E1,-1.668273E0,4.946699E-1
6.196667E1,-1.660647E0,4.902093E-1
6.200000E1,-1.646590E0,4.891167E-1
6.203333E1,-1.641008E0,5.057728E-1
6.206667E1,-1.641484E0,5.297787E-1
6.210000E1,-1.639561E0,5.524895E-1
6.213333E1,-1.669681E0,5.512110E-1
6.216667E1,-1.663801E0,5.803317E-1
6.220000E1,-1.661592E0,5.980651E-1
6.223333E1,-1.660821E0,6.190617E-1
6.226667E1,-1.653607E0,6.272662E-1
6.230000E1,-1.643837E0,6.435808E-1
6.233333E1,-1.642593E0,6.546529E-1
6.236667E1,-1.641851E0,6.878195E-1
6.240000E1,-1.621889E0,7.097317E-1
6.243333E1,-1.616420E0,7.333995E-1
6.246667E1,-1.600431E0,7.558883E-1
6.250000E1,-1.621457E0,7.387621E-1
6.253333E1,-1.620435E0,7.638127E-1
6.256667E1,-1.623474E0,7.912683E-1
6.260000E1,-1.641557E0,8.120677E-1
6.263333E1,-1.645361E0,8.388965E-1
6.266667E1,-1.643191E0,8.660426E-1
6.270000E1,-1.656248E0,8.934850E-1
6.273333E1,-1.645484E0,8.839607E-1
6.276667E1,-1.660659E0,9.156194E-1
6.280000E1,-1.667599E0,9.383600E-1
6.283333E1,-1.676238E0,9.652845E-1
6.286667E1,-1.657469E0,9.464688E-1
6.290000E1,-1.661167E0,9.628169E-1
6.293333E1,-1.663052E0,9.691161E-1
6.296667E1,-1.665292E0,9.746269E-1
6.300000E1,-1.663601E0,9.750761E-1
6.303333E1,-1.663171E0,9.777828E-1
6.306667E1,-1.659208E0,9.861927E-1
6.310000E1,-1.649805E0,9.995400E-1
6.313333E1,-1.646329E0,9.949350E-1
6.316667E1,-1.638610E0,1.007865E0
6.320000E1,-1.632655E0,1.019214E0
6.323333E1,-1.624360E0,1.028374E0
6.326667E1,-1.613857E0,1.033901E0
6.330000E1,-1.613277E0,1.033706E0
6.333333E1,-1.613738E0,1.033396E0
6.336667E1,-1.615064E0,1.032422E0
6.340000E1,-1.608501E0,1.020001E0
6.343333E1,-1.605979E0,1.010055E0
6.346667E1,-1.609800E0,9.951476E-1
6.350000E1,-1.669306E0,1.022760E0
6.353333E1,-1.670931E0,1.022535E0
6.356667E1,-1.672530E0,1.021030E0
6.360000E1,-1.676908E0,1.022103E0
6.363333E1,-1.676085E0,1.022300E0
6.366667E1,-1.674578E0,1.022068E0
6.370000E1,-1.673649E0,1.022438E0
6.373333E1,-1.667463E0,1.022630E0
6.376667E1,-1.657100E0,1.027835E0
6.380000E1,-1.655497E0,1.030164E0
6.383333E1,-1.654148E0,1.035798E0
6.386667E1,-1.657132E0,1.036938E0
6.390000E1,-1.663349E0,1.041466E0
6.393333E1,-1.665797E0,1.042409E0
6.396667E1,-1.666389E0,1.042092E0
6.400000E1,-1.664385E0,1.041803E0
6.403333E1,-1.662984E0,1.041190E0
6.406667E1,-1.662372E0,1.040348E0
6.410000E1,-1.661472E0,1.041108E0
6.413333E1,-1.661642E0,1.041377E0
6.416667E1,-1.661208E0,1.042101E0
6.420000E1,-1.662657E0,1.043053E0
6.423333E1,-1.663749E0,1.044112E0
6.426667E1,-1.664026E0,1.042492E0
6.430000E1,-1.663736E0,1.041390E0
6.433333E1,-1.662879E0,1.040706E0
6.436667E1,-1.662968E0,1.041272E0
6.440000E1,-1.662691E0,1.041682E0
6.443333E1,-1.663199E0,1.042092E0
6.446667E1,-1.663704E0,1.043015E0
6.450000E1,-1.665043E0,1.043794E0
6.453333E1,-1.664768E0,1.042238E0
6.456667E1,-1.663387E0,1.042241E0
6.460000E1,-1.663043E0,1.042164E0
6.463333E1,-1.662226E0,1.041430E0
6.466667E1,-1.661812E0,1.041219E0
6.470000E1,-1.662257E0,1.041650E0
6.473333E1,-1.663355E0,1.042023E0
6.476667E1,-1.663400E0,1.042393E0
6.480000E1,-1.663278E0,1.042043E0
6.483333E1,-1.663061E0,1.041824E0
6.486667E1,-1.663010E0,1.041416E0
6.490000E1,-1.663342E0,1.041965E0
6.493333E1,-1.663282E0,1.041954E0
6.496667E1,-1.663358E0,1.041957E0
6.500000E1,-1.663335E0,1.041811E0
6.503333E1,-1.663126E0,1.041853E0
6.506667E1,-1.663551E0,1.042955E0
6.510000E1,-1.663804E0,1.044406E0
6.513333E1,-1.663866E0,1.046902E0
6.516667E1,-1.665748E0,1.051605E0
6.520000E1,-1.669409E0,1.051306E0
6.523333E1,-1.676792E0,1.052076E0
6.526667E1,-1.584279E0,1.009623E0
6.530000E1,-1.584449E0,1.011210E0
6.533333E1,-1.583097E0,1.017726E0
6.536667E1,-1.583651E0,1.022289E0
6.540000E1,-1.582174E0,1.024153E0
6.543333E1,-1.584215E0,1.022707E0
6.546667E1,-1.584555E0,1.022866E0
6.550000E1,-1.587053E0,1.025501E0
6.553333E1,-1.588488E0,1.022798E0
6.556667E1,-1.590379E0,1.022920E0
6.560000E1,-1.585307E0,1.027122E0
6.563333E1,-1.584201E0,1.028826E0
6.566667E1,-1.583744E0,1.028161E0
6.570000E1,-1.585489E0,1.027232E0
6.573333E1,-1.586079E0,1.027132E0
6.576667E1,-1.584798E0,1.028663E0
6.580000E1,-1.584603E0,1.028634E0
6.583333E1,-1.585262E0,1.029396E0
6.586667E1,-1.584998E0,1.029870E0
6.590000E1,-1.587125E0,1.030999E0
6.593333E1,-1.591465E0,1.041943E0
6.596667E1,-1.594449E0,1.055070E0
6.600000E1,-1.594823E0,1.060762E0
6.603333E1,-1.592437E0,1.067143E0
6.606667E1,-1.592352E0,1.067805E0
6.610000E1,-1.591913E0,1.067585E0
6.613333E1,-1.592796E0,1.066435E0
6.616667E1,-1.592414E0,1.065497E0
6.620000E1,-1.591356E0,1.065817E0
6.623333E1,-1.590464E0,1.064960E0
6.626667E1,-1.586075E0,1.064481E0
6.630000E1,-1.583161E0,1.067416E0
6.633333E1,-1.583351E0,1.068153E0
6.636667E1,-1.585109E0,1.068460E0
6.640000E1,-1.585152E0,1.068350E0
6.643333E1,-1.585690E0,1.067481E0
6.646667E1,-1.590295E0,1.072043E0
6.650000E1,-1.597150E0,1.079325E0
6.653333E1,-1.604618E0,1.086549E0
6.656667E1,-1.617004E0,1.093466E0
6.660000E1,-1.629953E0,1.099213E0
6.663333E1,-1.631436E0,1.098452E0
6.666667E1,-1.642384E0,1.104063E0
6.670000E1,-1.648378E0,1.105481E0
6.673333E1,-1.656224E0,1.104879E0
6.676667E1,-1.657375E0,1.102814E0
6.680000E1,-1.655824E0,1.104132E0
6.683333E1,-1.669603E0,1.112975E0
6.686667E1,-1.684023E0,1.121822E0
6.690000E1,-1.693897E0,1.131209E0
6.693333E1,-1.706781E0,1.137066E0
6.696667E1,-1.704901E0,1.135636E0
6.700000E1,-1.707117E0,1.143797E0
6.703333E1,-1.722751E0,1.148497E0
6.706667E1,-1.737861E0,1.154866E0
6.710000E1,-1.758582E0,1.161603E0
6.713333E1,-1.768507E0,1.165694E0
6.716667E1,-1.779967E0,1.172160E0
6.720000E1,-1.800389E0,1.177741E0
6.723333E1,-1.817462E0,1.177874E0
6.726667E1,-1.834410E0,1.179066E0
6.730000E1,-1.852037E0,1.176750E0
6.733333E1,-1.868542E0,1.178605E0
6.736667E1,-1.888177E0,1.177653E0
6.740000E1,-1.904653E0,1.175631E0
6.743333E1,-1.918073E0,1.174293E0
6.746667E1,-1.926261E0,1.174395E0
6.750000E1,-1.934560E0,1.173648E0
6.753333E1,-1.947022E0,1.170810E0
6.756667E1,-1.945815E0,1.168246E0
6.760000E1,-1.947829E0,1.164684E0
6.763333E1,-1.958315E0,1.163167E0
6.766667E1,-1.978163E0,1.164509E0
6.770000E1,-1.987988E0,1.162990E0
6.773333E1,-1.995884E0,1.162773E0
6.776667E1,-1.997788E0,1.161961E0
6.780000E1,-1.994561E0,1.159685E0
6.783333E1,-1.989705E0,1.159013E0
6.786667E1,-1.991633E0,1.162242E0
6.790000E1,-2.002330E0,1.161772E0
6.793333E1,-2.001621E0,1.160518E0
6.796667E1,-1.989519E0,1.153837E0
6.800000E1,-1.978794E0,1.154323E0
6.803333E1,-1.963780E0,1.153479E0
6.806667E1,-1.952995E0,1.150494E0
6.810000E1,-1.944619E0,1.143010E0
6.813333E1,-1.934212E0,1.136411E0
6.816667E1,-1.913846E0,1.126288E0
6.820000E1,-1.899475E0,1.116225E0
6.823333E1,-1.885734E0,1.105847E0
6.826667E1,-1.870148E0,1.090836E0
6.830000E1,-1.848023E0,1.083203E0
6.833333E1,-1.791543E0,1.062576E0
6.836667E1,-1.766948E0,1.062480E0
6.840000E1,-1.745080E0,1.060382E0
6.843333E1,-1.721529E0,1.051098E0
6.846667E1,-1.698595E0,1.046677E0
6.850000E1,-1.672472E0,1.034657E0
6.853333E1,-1.648244E0,1.026358E0
6.856667E1,-1.622217E0,1.019932E0
6.860000E1,-1.597502E0,1.011335E0
6.863333E1,-1.613163E0,9.382751E-1
6.866667E1,-1.601106E0,9.405213E-1
6.870000E1,-1.592889E0,9.326115E-1
6.873333E1,-1.591190E0,9.323867E-1
6.876667E1,-1.573264E0,9.277147E-1
6.880000E1,-1.571036E0,9.226940E-1
6.883333E1,-1.572232E0,9.117661E-1
6.886667E1,-1.573255E0,9.118405E-1
6.890000E1,-1.565572E0,9.128720E-1
6.893333E1,-1.557407E0,9.153132E-1
6.896667E1,-1.552403E0,9.139610E-1
6.900000E1,-1.538817E0,9.148562E-1
6.903333E1,-1.533232E0,9.131495E-1
6.906667E1,-1.520152E0,9.205523E-1
6.910000E1,-1.507054E0,9.284548E-1
6.913333E1,-1.492814E0,9.325608E-1
6.916667E1,-1.477646E0,9.425914E-1
6.920000E1,-1.458748E0,9.482774E-1
6.923333E1,-1.443480E0,9.556010E-1
6.926667E1,-1.433652E0,9.614282E-1
6.930000E1,-1.431846E0,9.738801E-1
6.933333E1,-1.428417E0,9.811676E-1
6.936667E1,-1.422200E0,9.876028E-1
6.940000E1,-1.419404E0,9.998156E-1
6.943333E1,-1.418858E0,1.014274E0
6.946667E1,-1.410021E0,1.019881E0
6.950000E1,-1.403570E0,1.024950E0
6.953333E1,-1.388565E0,1.027939E0
6.956667E1,-1.380110E0,1.031408E0
6.960000E1,-1.361415E0,1.033647E0
6.963333E1,-1.349254E0,1.033269E0
6.966667E1,-1.338776E0,1.033822E0
6.970000E1,-1.311991E0,1.034149E0
6.973333E1,-1.292093E0,1.034458E0
6.976667E1,-1.281554E0,1.034378E0
6.980000E1,-1.258466E0,1.034357E0
6.983333E1,-1.236879E0,1.041268E0
6.986667E1,-1.217927E0,1.045825E0
6.990000E1,-1.204012E0,1.054253E0
6.993333E1,-1.190521E0,1.065571E0
6.996667E1,-1.185557E0,1.080121E0
7.000000E1,-1.181008E0,1.091935E0
7.003333E1,-1.179743E0,1.108680E0
7.006667E1,-1.180203E0,1.120754E0
7.010000E1,-1.183141E0,1.131931E0
7.013333E1,-1.180580E0,1.140591E0
7.016667E1,-1.185364E0,1.145861E0
7.020000E1,-1.200430E0,1.154665E0
7.023333E1,-1.205368E0,1.164389E0
7.026667E1,-1.204064E0,1.171810E0
7.030000E1,-1.195925E0,1.174759E0
7.033333E1,-1.192062E0,1.177381E0
7.036667E1,-1.188135E0,1.165459E0
7.040000E1,-1.188412E0,1.156002E0
7.043333E1,-1.188116E0,1.156343E0
7.046667E1,-1.179423E0,1.153143E0
7.050000E1,-1.174777E0,1.146575E0
7.053333E1,-1.175891E0,1.135758E0
7.056667E1,-1.170613E0,1.127471E0
7.060000E1,-1.161124E0,1.114713E0
7.063333E1,-1.152951E0,1.103368E0
7.066667E1,-1.152964E0,1.099380E0
7.070000E1,-1.154006E0,1.099879E0
7.073333E1,-1.156773E0,1.101404E0
7.076667E1,-1.157359E0,1.102235E0
7.080000E1,-1.160988E0,1.108239E0
7.083333E1,-1.160222E0,1.111150E0
7.086667E1,-1.156601E0,1.123865E0
7.090000E1,-1.155725E0,1.127556E0
7.093333E1,-1.155247E0,1.127010E0
7.096667E1,-1.156411E0,1.126284E0
7.100000E1,-1.160171E0,1.116662E0
7.103333E1,-1.171378E0,1.108247E0
7.106667E1,-1.182617E0,1.101865E0
7.110000E1,-1.190045E0,1.096198E0
7.113333E1,-1.203585E0,1.088308E0
7.116667E1,-1.217133E0,1.085641E0
7.120000E1,-1.219999E0,1.087105E0
7.123333E1,-1.219023E0,1.087149E0
7.126667E1,-1.218665E0,1.087553E0
7.130000E1,-1.218979E0,1.087197E0
7.133333E1,-1.217094E0,1.087226E0
7.136667E1,-1.211336E0,1.085488E0
7.140000E1,-1.201206E0,1.085651E0
7.143333E1,-1.195664E0,1.088503E0
7.146667E1,-1.190065E0,1.088771E0
7.150000E1,-1.191685E0,1.092258E0
7.153333E1,-1.193042E0,1.094899E0
7.156667E1,-1.193582E0,1.093976E0
7.160000E1,-1.192692E0,1.093801E0
7.163333E1,-1.193134E0,1.092141E0
7.166667E1,-1.193133E0,1.092786E0
7.170000E1,-1.192626E0,1.093640E0
7.173333E1,-1.193185E0,1.094443E0
7.176667E1,-1.190868E0,1.096728E0
7.180000E1,-1.191723E0,1.094466E0
7.183333E1,-1.189818E0,1.096349E0
7.186667E1,-1.184347E0,1.096801E0
7.190000E1,-1.184907E0,1.094585E0
7.193333E1,-1.178867E0,1.099857E0
7.196667E1,-1.175985E0,1.104197E0
7.200000E1,-1.164865E0,1.109922E0
7.203333E1,-1.157938E0,1.109752E0
7.206667E1,-1.159517E0,1.107644E0
7.210000E1,-1.155658E0,1.109086E0
7.213333E1,-1.151550E0,1.108021E0
7.216667E1,-1.150933E0,1.107669E0
7.220000E1,-1.146087E0,1.106812E0
7.223333E1,-1.147566E0,1.108380E0
7.226667E1,-1.148332E0,1.107888E0
7.230000E1,-1.148339E0,1.107500E0
7.233333E1,-1.151877E0,1.106352E0
7.236667E1,-1.160895E0,1.100000E0
7.240000E1,-1.163932E0,1.098031E0
7.243333E1,-1.160892E0,1.100830E0
7.246667E1,-1.158370E0,1.103176E0
7.250000E1,-1.152273E0,1.108856E0
7.253333E1,-1.153259E0,1.113106E0
7.256667E1,-1.153100E0,1.114465E0
7.260000E1,-1.139231E0,1.109770E0
7.263333E1,-1.125145E0,1.100782E0
7.266667E1,-1.115970E0,1.101558E0
7.270000E1,-1.114302E0,1.101592E0
7.273333E1,-1.106684E0,1.096657E0
7.276667E1,-1.104435E0,1.087973E0
7.280000E1,-1.090241E0,1.077466E0
7.283333E1,-1.089182E0,1.076187E0
7.286667E1,-1.091319E0,1.081022E0
7.290000E1,-1.098271E0,1.094081E0
7.293333E1,-1.094683E0,1.096943E0
7.296667E1,-1.097253E0,1.101471E0
7.300000E1,-1.095029E0,1.103274E0
7.303333E1,-1.088153E0,1.102782E0
7.306667E1,-1.087840E0,1.102883E0
7.310000E1,-1.089889E0,1.102014E0
7.313333E1,-1.090440E0,1.101622E0
7.316667E1,-1.091514E0,1.100227E0
7.320000E1,-1.091798E0,1.100754E0
7.323333E1,-1.093183E0,1.100474E0
7.326667E1,-1.091156E0,1.102390E0
7.330000E1,-1.096942E0,1.108057E0
7.333333E1,-1.095411E0,1.111069E0
7.336667E1,-1.092893E0,1.113858E0
7.340000E1,-1.090200E0,1.115612E0
7.343333E1,-1.089222E0,1.115959E0
7.346667E1,-1.086117E0,1.113600E0
7.350000E1,-1.084337E0,1.114064E0
7.353333E1,-1.071204E0,1.104087E0
7.356667E1,-1.069593E0,1.102932E0
7.360000E1,-1.070048E0,1.104029E0
7.363333E1,-1.076463E0,1.110724E0
7.366667E1,-1.077488E0,1.109784E0
7.370000E1,-1.076442E0,1.109994E0
7.373333E1,-1.069491E0,1.110301E0
7.376667E1,-1.070518E0,1.108894E0
7.380000E1,-1.071239E0,1.108219E0
7.383333E1,-1.070090E0,1.104984E0
7.386667E1,-1.071259E0,1.102508E0
7.390000E1,-1.070076E0,1.103247E0
7.393333E1,-1.065795E0,1.101835E0
7.396667E1,-1.055644E0,1.105443E0
7.400000E1,-1.056638E0,1.105312E0
7.403333E1,-1.057535E0,1.104146E0
7.406667E1,-1.064133E0,1.104411E0
7.410000E1,-1.074660E0,1.104733E0
7.413333E1,-1.082233E0,1.103875E0
7.416667E1,-1.083972E0,1.101949E0
7.420000E1,-1.076725E0,1.096182E0
7.423333E1,-1.072693E0,1.087657E0
7.426667E1,-1.062665E0,1.078753E0
7.430000E1,-1.061877E0,1.078160E0
7.433333E1,-1.056150E0,1.080374E0
7.436667E1,-1.056335E0,1.085062E0
7.440000E1,-1.050876E0,1.084864E0
7.443333E1,-1.046367E0,1.083659E0
7.446667E1,-1.041087E0,1.082374E0
7.450000E1,-1.031860E0,1.084336E0
7.453333E1,-1.032591E0,1.083469E0
7.456667E1,-1.030896E0,1.078946E0
7.460000E1,-1.034121E0,1.075969E0
7.463333E1,-9.649753E-1,1.073361E0
7.466667E1,-1.034531E0,1.069483E0
7.470000E1,-1.036240E0,1.063856E0
7.473333E1,-1.032984E0,1.061619E0
7.476667E1,-1.029400E0,1.062894E0
7.480000E1,-1.023924E0,1.069767E0
7.483333E1,-1.019867E0,1.076346E0
7.486667E1,-1.021098E0,1.076512E0
7.490000E1,-1.021850E0,1.077762E0
7.493333E1,-1.016128E0,1.076366E0
7.496667E1,-1.001275E0,1.072504E0
7.500000E1,-9.959805E-1,1.067320E0
7.503333E1,-9.962129E-1,1.070005E0
7.506667E1,-9.976310E-1,1.070224E0
7.510000E1,-9.966292E-1,1.069751E0
7.513333E1,-1.000612E0,1.069958E0
7.516667E1,-1.006990E0,1.073501E0
7.520000E1,-1.009888E0,1.080122E0
7.523333E1,-1.009464E0,1.083431E0
7.526667E1,-1.001704E0,1.088402E0
7.530000E1,-9.962109E-1,1.093394E0
7.533333E1,-9.896336E-1,1.099029E0
7.536667E1,-9.860451E-1,1.101054E0
7.540000E1,-9.840194E-1,1.104752E0
7.543333E1,-9.846968E-1,1.106068E0
7.546667E1,-9.845124E-1,1.109753E0
7.550000E1,-9.789324E-1,1.112692E0
7.553333E1,-9.702148E-1,1.117831E0
7.556667E1,-9.669271E-1,1.117240E0
7.560000E1,-9.641413E-1,1.116178E0
7.563333E1,-9.652383E-1,1.116580E0
7.566667E1,-9.657573E-1,1.117392E0
7.570000E1,-9.645742E-1,1.116172E0
7.573333E1,-9.637427E-1,1.119292E0
7.576667E1,-9.644973E-1,1.122580E0
7.580000E1,-9.549584E-1,1.118849E0
7.583333E1,-9.404070E-1,1.114901E0
7.586667E1,-9.302296E-1,1.100417E0
7.590000E1,-9.177780E-1,1.090581E0
7.593333E1,-8.962048E-1,1.086628E0
7.596667E1,-8.782245E-1,1.082533E0
7.600000E1,-8.648131E-1,1.083651E0
7.603333E1,-8.484044E-1,1.083486E0
7.606667E1,-8.347663E-1,1.084998E0
7.610000E1,-8.225237E-1,1.088022E0
7.613333E1,-8.069929E-1,1.082109E0
7.616667E1,-7.874234E-1,1.079686E0
7.620000E1,-7.726395E-1,1.084457E0
7.623333E1,-7.621789E-1,1.091979E0
7.626667E1,-7.486144E-1,1.102315E0
7.630000E1,-7.342588E-1,1.109096E0
7.633333E1,-7.232872E-1,1.119880E0
7.636667E1,-7.094055E-1,1.125734E0
7.640000E1,-6.976134E-1,1.149932E0
7.643333E1,-6.838163E-1,1.169394E0
7.646667E1,-6.664132E-1,1.174349E0
7.650000E1,-6.463383E-1,1.172915E0
7.653333E1,-6.265458E-1,1.178251E0
7.656667E1,-6.037086E-1,1.193532E0
7.660000E1,-5.890790E-1,1.211253E0
7.663333E1,-5.716362E-1,1.225331E0
7.666667E1,-5.599718E-1,1.242634E0
7.670000E1,-5.460728E-1,1.264711E0
7.673333E1,-5.304704E-1,1.289811E0
7.676667E1,-5.197063E-1,1.317180E0
7.680000E1,-5.097779E-1,1.327490E0
7.683333E1,-5.013034E-1,1.343715E0
7.686667E1,-5.018402E-1,1.356755E0
7.690000E1,-5.083370E-1,1.366802E0
7.693333E1,-5.097882E-1,1.368890E0
7.696667E1,-5.080013E-1,1.368068E0
7.700000E1,-5.028046E-1,1.371486E0
7.703333E1,-4.956738E-1,1.373616E0
7.706667E1,-4.955782E-1,1.374327E0
7.710000E1,-4.965347E-1,1.372095E0
7.713333E1,-4.959389E-1,1.371606E0
7.716667E1,-4.941850E-1,1.374946E0
7.720000E1,-4.910984E-1,1.373230E0
7.723333E1,-4.789961E-1,1.366542E0
7.726667E1,-4.694499E-1,1.363869E0
7.730000E1,-4.646749E-1,1.353424E0
7.733333E1,-4.563789E-1,1.344698E0
7.736667E1,-4.512025E-1,1.326438E0
7.740000E1,-4.502951E-1,1.315914E0
7.743333E1,-4.499502E-1,1.309679E0
7.746667E1,-4.442015E-1,1.293922E0
7.750000E1,-4.374015E-1,1.277547E0
7.753333E1,-4.294271E-1,1.274721E0
7.756667E1,-4.239730E-1,1.264526E0
7.760000E1,-4.175039E-1,1.258732E0
7.763333E1,-4.111609E-1,1.251158E0
7.766667E1,-4.061361E-1,1.245341E0
7.770000E1,-3.973751E-1,1.235831E0
7.773333E1,-3.897893E-1,1.223471E0
7.776667E1,-3.832143E-1,1.209423E0
7.780000E1,-3.775601E-1,1.198614E0
7.783333E1,-3.701234E-1,1.184404E0
7.786667E1,-3.649078E-1,1.170580E0
7.790000E1,-3.627982E-1,1.172454E0
7.793333E1,-3.628179E-1,1.170897E0
7.796667E1,-3.588787E-1,1.158804E0
7.800000E1,-3.546007E-1,1.148679E0
7.803333E1,-3.502047E-1,1.127366E0
7.806667E1,-3.454932E-1,1.106575E0
7.810000E1,-3.388871E-1,1.087139E0
7.813333E1,-3.364133E-1,1.082193E0
7.816667E1,-3.371944E-1,1.082502E0
7.820000E1,-3.375366E-1,1.082476E0
7.823333E1,-3.368897E-1,1.083132E0
7.826667E1,-3.381226E-1,1.082523E0
7.830000E1,-3.376856E-1,1.070412E0
7.833333E1,-3.396781E-1,1.067713E0
7.836667E1,-3.412965E-1,1.071022E0
7.840000E1,-3.488005E-1,1.069875E0
7.843333E1,-3.499397E-1,1.069594E0
7.846667E1,-3.480891E-1,1.070715E0
7.850000E1,-3.496792E-1,1.069664E0
7.853333E1,-3.494140E-1,1.070001E0
7.856667E1,-3.494924E-1,1.069899E0
7.860000E1,-3.489656E-1,1.070248E0
7.863333E1,-3.502239E-1,1.069224E0
7.866667E1,-3.505600E-1,1.068756E0
7.870000E1,-3.483342E-1,1.070345E0
7.873333E1,-3.430125E-1,1.071443E0
7.876667E1,-3.395368E-1,1.068913E0
7.880000E1,-3.309093E-1,1.069616E0
7.883333E1,-3.280625E-1,1.071550E0
7.886667E1,-3.296011E-1,1.070341E0
7.890000E1,-3.301282E-1,1.069438E0
7.893333E1,-3.295109E-1,1.070586E0
7.896667E1,-3.298507E-1,1.070725E0
7.900000E1,-3.295371E-1,1.071639E0
7.903333E1,-3.300878E-1,1.070312E0
7.906667E1,-3.297945E-1,1.070729E0
7.910000E1,-3.313998E-1,1.069150E0
7.913333E1,-3.343809E-1,1.065783E0
7.916667E1,-3.383676E-1,1.062620E0
7.920000E1,-3.382655E-1,1.062924E0
7.923333E1,-3.376687E-1,1.063250E0
7.926667E1,-3.368608E-1,1.063729E0
7.930000E1,-3.324023E-1,1.067922E0
7.933333E1,-3.306210E-1,1.070137E0
7.936667E1,-3.326629E-1,1.067895E0
7.940000E1,-3.319929E-1,1.068618E0
7.943333E1,-3.310439E-1,1.069433E0
7.946667E1,-3.304896E-1,1.070183E0
7.950000E1,-3.262168E-1,1.070633E0
7.953333E1,-3.250389E-1,1.069306E0
7.956667E1,-3.287282E-1,1.060361E0
7.960000E1,-3.290196E-1,1.057893E0
7.963333E1,-3.243216E-1,1.061551E0
7.966667E1,-3.240447E-1,1.075071E0
7.970000E1,-3.187442E-1,1.077377E0
7.973333E1,-3.184826E-1,1.087117E0
7.976667E1,-3.170226E-1,1.095351E0
7.980000E1,-3.173163E-1,1.098613E0
7.983333E1,-3.184998E-1,1.107015E0
7.986667E1,-3.192358E-1,1.119881E0
7.990000E1,-3.172785E-1,1.135445E0
7.993333E1,-3.135999E-1,1.145857E0
7.996667E1,-3.145014E-1,1.159002E0
8.000000E1,-3.205775E-1,1.179180E0
8.003333E1,-3.214619E-1,1.197276E0
8.006667E1,-3.176235E-1,1.212841E0
8.010000E1,-3.055861E-1,1.212782E0
8.013333E1,-2.869422E-1,1.214777E0
8.016667E1,-2.756545E-1,1.218997E0
8.020000E1,-2.632670E-1,1.231130E0
8.023333E1,-2.441719E-1,1.238504E0
8.026667E1,-2.300311E-1,1.247886E0
8.030000E1,-2.203050E-1,1.255984E0
8.033333E1,-2.067136E-1,1.267035E0
8.036667E1,-1.992913E-1,1.276710E0
8.040000E1,-1.920407E-1,1.285784E0
8.043333E1,-1.873504E-1,1.288814E0
8.046667E1,-1.814137E-1,1.300984E0
8.050000E1,-1.758338E-1,1.315801E0
8.053333E1,-1.682977E-1,1.316771E0
8.056667E1,-1.620090E-1,1.309510E0
8.060000E1,-1.579262E-1,1.307344E0
8.063333E1,-1.485534E-1,1.305043E0
8.066667E1,-1.499048E-1,1.295160E0
8.070000E1,-1.542842E-1,1.285479E0
8.073333E1,-1.562243E-1,1.269611E0
8.076667E1,-1.531704E-1,1.260277E0
8.080000E1,-1.509022E-1,1.243803E0
8.083333E1,-1.489690E-1,1.237786E0
8.086667E1,-1.437572E-1,1.225675E0
8.090000E1,-1.352347E-1,1.213142E0
8.093333E1,-1.256395E-1,1.198366E0
8.096667E1,-1.190521E-1,1.178447E0
8.100000E1,-1.088591E-1,1.157471E0
8.103333E1,-9.388673E-2,1.140765E0
8.106667E1,-8.081928E-2,1.122678E0
8.110000E1,-6.897544E-2,1.101253E0
8.113333E1,-5.446891E-2,1.084279E0
8.116667E1,-4.362688E-2,1.061835E0
8.120000E1,2.628126E-3,9.289940E-1
8.123333E1,7.324778E-3,9.200316E-1
